OBJECTID,FULL_NAME,Has_MAX_BRT,Shape_Length,SIDEWALK_AREA,SIDEWALK_WIDTH,HOV,IMPACTED,BLOCK_ID,INTEGRATED_LU,GREEN_BUFFER,Start_X,Start_Y,End_X,End_Y
3788,17 AV SE,Yes,0.499905291,1.833983001,3.7,Yes,,31,,,2426.777,5655719.081,2427.2769,5655719.079
3789,17 AV SE,Yes,0.50000576,1.833955565,3.7,Yes,,31,,,2426.277,5655719.083,2426.777,5655719.081
3790,17 AV SE,Yes,0.50000576,1.830933645,3.7,Yes,,31,,,2425.777,5655719.086,2426.277,5655719.083
3791,17 AV SE,Yes,0.50000576,1.82695455,3.7,Yes,,31,,,2425.277,5655719.088,2425.777,5655719.086
3792,17 AV SE,Yes,0.50000576,1.82280846,3.6,Yes,,31,,,2424.777,5655719.091,2425.277,5655719.088
3793,17 AV SE,Yes,0.50000576,1.81891193,3.6,Yes,,31,,,2424.277,5655719.093,2424.777,5655719.091
3794,17 AV SE,Yes,0.50000576,1.817867151,3.6,Yes,,31,,,2423.777,5655719.095,2424.277,5655719.093
3795,17 AV SE,Yes,0.50000576,1.8172656,3.6,Yes,,31,,,2423.277,5655719.098,2423.777,5655719.095
3796,17 AV SE,Yes,0.50000576,1.816691375,3.6,Yes,,31,,,2422.777,5655719.1,2423.277,5655719.098
3797,17 AV SE,Yes,0.50000576,1.81614536,3.6,Yes,,31,,,2422.277,5655719.103,2422.777,5655719.1
3798,17 AV SE,Yes,0.50000576,1.815550065,3.6,Yes,,31,,,2421.777,5655719.105,2422.277,5655719.103
3799,17 AV SE,Yes,0.50000529,1.81501638,3.6,Yes,,31,,,2421.277,5655719.107,2421.777,5655719.105
3800,17 AV SE,Yes,0.50000576,1.81444133,3.6,Yes,,31,,,2420.777,5655719.11,2421.277,5655719.107
3801,17 AV SE,Yes,0.50000576,1.81389133,3.6,Yes,,31,,,2420.277,5655719.112,2420.777,5655719.11
3802,17 AV SE,Yes,0.50000576,1.81334046,3.6,Yes,,31,,,2419.777,5655719.114,2420.277,5655719.112
3803,17 AV SE,Yes,0.50000576,1.812767101,3.6,Yes,,31,,,2419.277,5655719.117,2419.777,5655719.114
3804,17 AV SE,Yes,0.50000576,1.81219133,3.6,Yes,,31,,,2418.777,5655719.119,2419.277,5655719.117
3805,17 AV SE,Yes,0.50000576,1.811594875,3.6,Yes,,31,,,2418.277,5655719.122,2418.777,5655719.119
3806,17 AV SE,Yes,0.499905761,1.810683411,3.6,Yes,,31,,,2417.7771,5655719.124,2418.277,5655719.122
3807,17 AV SE,Yes,0.50000576,1.81042895,3.6,Yes,,31,,,2417.2771,5655719.126,2417.7771,5655719.124
3808,17 AV SE,Yes,0.50000576,1.828913215,3.7,Yes,,31,,,2441.7768,5655719.009,2442.2768,5655719.007
3809,17 AV SE,Yes,0.50000576,1.82886555,3.7,Yes,,31,,,2441.2768,5655719.012,2441.7768,5655719.009
3810,17 AV SE,Yes,0.50000576,1.829002389,3.7,Yes,,31,,,2440.7768,5655719.014,2441.2768,5655719.012
3811,17 AV SE,Yes,0.50000576,1.828865295,3.7,Yes,,31,,,2440.2768,5655719.016,2440.7768,5655719.014
3812,17 AV SE,Yes,0.50000576,1.828865505,3.7,Yes,,31,,,2439.7768,5655719.019,2440.2768,5655719.016
3813,17 AV SE,Yes,0.50000576,1.82886374,3.7,Yes,,31,,,2439.2768,5655719.021,2439.7768,5655719.019
3814,17 AV SE,Yes,0.50000576,1.832948665,3.7,Yes,,31,,,2438.7768,5655719.024,2439.2768,5655719.021
3815,17 AV SE,Yes,0.50000576,1.83449825,3.7,Yes,,31,,,2438.2768,5655719.026,2438.7768,5655719.024
3816,17 AV SE,Yes,0.50000576,1.834509849,3.7,Yes,,31,,,2437.7768,5655719.028,2438.2768,5655719.026
3817,17 AV SE,Yes,0.50000576,1.834845279,3.7,Yes,,31,,,2437.2768,5655719.031,2437.7768,5655719.028
3818,17 AV SE,Yes,0.50000529,1.834885485,3.7,Yes,,31,,,2436.7768,5655719.033,2437.2768,5655719.031
3819,17 AV SE,Yes,0.50000576,1.83508771,3.7,Yes,,31,,,2436.2768,5655719.036,2436.7768,5655719.033
3820,17 AV SE,Yes,0.50000576,1.835260465,3.7,Yes,,31,,,2435.7768,5655719.038,2436.2768,5655719.036
3821,17 AV SE,Yes,0.499905761,1.835121501,3.7,Yes,,31,,,2435.2769,5655719.04,2435.7768,5655719.038
3822,17 AV SE,Yes,0.50000576,1.835908835,3.7,Yes,Yes,31,,,2434.7769,5655719.043,2435.2769,5655719.04
3823,17 AV SE,Yes,0.50000576,1.83649448,3.7,Yes,Yes,31,,,2434.2769,5655719.045,2434.7769,5655719.043
3824,17 AV SE,Yes,0.50000576,1.83678094,3.7,Yes,Yes,31,,,2433.7769,5655719.048,2434.2769,5655719.045
3825,17 AV SE,Yes,0.50000576,1.837231824,3.7,Yes,Yes,31,,,2433.2769,5655719.05,2433.7769,5655719.048
3826,17 AV SE,Yes,0.50000576,1.837608165,3.7,Yes,Yes,31,,,2432.7769,5655719.052,2433.2769,5655719.05
3827,17 AV SE,Yes,0.50000576,1.838008834,3.7,Yes,Yes,31,,,2432.2769,5655719.055,2432.7769,5655719.052
3828,17 AV SE,Yes,0.50000529,1.838484615,3.7,Yes,Yes,31,,,2431.7769,5655719.057,2432.2769,5655719.055
3829,17 AV SE,Yes,0.50000576,1.83895672,3.7,Yes,Yes,31,,,2431.2769,5655719.059,2431.7769,5655719.057
3830,17 AV SE,Yes,0.50000576,1.83933299,3.7,Yes,Yes,31,,,2430.7769,5655719.062,2431.2769,5655719.059
3831,17 AV SE,Yes,0.50000576,1.83989563,3.7,Yes,Yes,31,,,2430.2769,5655719.064,2430.7769,5655719.062
3832,17 AV SE,Yes,0.50000576,1.840181825,3.7,Yes,Yes,31,,,2429.7769,5655719.067,2430.2769,5655719.064
3833,17 AV SE,Yes,0.50000576,1.830261776,3.7,Yes,Yes,31,,,2453.7766,5655718.952,2454.2766,5655718.95
3834,17 AV SE,Yes,0.50000576,1.829933671,3.7,Yes,Yes,31,,,2453.2766,5655718.954,2453.7766,5655718.952
3835,17 AV SE,Yes,0.499905291,1.829221558,3.7,Yes,Yes,31,,,2452.7767,5655718.957,2453.2766,5655718.954
3836,17 AV SE,Yes,0.50000576,1.82926184,3.7,Yes,Yes,31,,,2452.2767,5655718.959,2452.7767,5655718.957
3837,17 AV SE,Yes,0.50000576,1.828936945,3.7,Yes,Yes,31,,,2451.7767,5655718.961,2452.2767,5655718.959
3838,17 AV SE,Yes,0.50000576,1.82874844,3.7,Yes,Yes,31,,,2451.2767,5655718.964,2451.7767,5655718.961
3839,17 AV SE,Yes,0.50000576,1.828236,3.7,Yes,Yes,31,,,2450.7767,5655718.966,2451.2767,5655718.964
3840,17 AV SE,Yes,0.50000576,1.827941045,3.7,Yes,Yes,31,,,2450.2767,5655718.969,2450.7767,5655718.966
3841,17 AV SE,Yes,0.50000576,1.827815145,3.7,Yes,Yes,31,,,2449.7767,5655718.971,2450.2767,5655718.969
3842,17 AV SE,Yes,0.50000576,1.82801492,3.7,Yes,Yes,31,,,2449.2767,5655718.973,2449.7767,5655718.971
3843,17 AV SE,Yes,0.50000576,1.828265795,3.7,Yes,Yes,31,,,2448.7767,5655718.976,2449.2767,5655718.973
3844,17 AV SE,Yes,0.50000576,1.828515585,3.7,Yes,,31,,,2448.2767,5655718.978,2448.7767,5655718.976
3845,17 AV SE,Yes,0.50000576,1.828947035,3.7,Yes,,31,,,2447.7767,5655718.981,2448.2767,5655718.978
3846,17 AV SE,Yes,0.50000529,1.829063055,3.7,Yes,,31,,,2447.2767,5655718.983,2447.7767,5655718.981
3847,17 AV SE,Yes,0.50000576,1.829313544,3.7,Yes,,31,,,2446.7767,5655718.985,2447.2767,5655718.983
3848,17 AV SE,Yes,0.50000576,1.829176375,3.7,Yes,,31,,,2446.2767,5655718.988,2446.7767,5655718.985
3849,17 AV SE,Yes,0.50000576,1.829066216,3.7,Yes,,31,,,2445.7767,5655718.99,2446.2767,5655718.988
3850,17 AV SE,Yes,0.50000576,1.82901555,3.7,Yes,,31,,,2445.2767,5655718.993,2445.7767,5655718.99
3851,17 AV SE,Yes,0.50000576,1.829013215,3.7,Yes,,31,,,2444.7767,5655718.995,2445.2767,5655718.993
3852,17 AV SE,Yes,0.499905761,1.828811356,3.7,Yes,,31,,,2444.2768,5655718.997,2444.7767,5655718.995
3853,17 AV SE,Yes,0.50000576,1.829015505,3.7,Yes,,31,,,2443.7768,5655719,2444.2768,5655718.997
3854,17 AV SE,Yes,0.50000576,1.82899128,3.7,Yes,,31,,,2443.2768,5655719.002,2443.7768,5655719
3855,17 AV SE,Yes,0.50000576,1.828966175,3.7,Yes,,31,,,2442.7768,5655719.005,2443.2768,5655719.002
3856,17 AV SE,Yes,0.50000529,1.82891594,3.7,Yes,,31,,,2442.2768,5655719.007,2442.7768,5655719.005
3857,17 AV SE,Yes,0.50000576,1.820596795,3.6,Yes,,31,,,2466.2765,5655718.892,2466.7765,5655718.89
3858,17 AV SE,Yes,0.50000576,1.82429613,3.6,Yes,,31,,,2465.7765,5655718.895,2466.2765,5655718.892
3859,17 AV SE,Yes,0.50000576,1.827997005,3.7,Yes,,31,,,2465.2765,5655718.897,2465.7765,5655718.895
3860,17 AV SE,Yes,0.50000576,1.831560155,3.7,Yes,,31,,,2464.7765,5655718.899,2465.2765,5655718.897
3861,17 AV SE,Yes,0.50000576,1.83444915,3.7,Yes,,31,,,2464.2765,5655718.902,2464.7765,5655718.899
3862,17 AV SE,Yes,0.50000576,1.834768875,3.7,Yes,,31,,,2463.7765,5655718.904,2464.2765,5655718.902
3863,17 AV SE,Yes,0.50000576,1.835204181,3.7,Yes,,31,,,2463.2765,5655718.907,2463.7765,5655718.904
3864,17 AV SE,Yes,0.50000529,1.835268125,3.7,Yes,,31,,,2462.7765,5655718.909,2463.2765,5655718.907
3865,17 AV SE,Yes,0.50000576,1.835322015,3.7,Yes,,31,,,2462.2765,5655718.911,2462.7765,5655718.909
3866,17 AV SE,Yes,0.49990576,1.834426409,3.7,Yes,,31,,,2461.7766,5655718.914,2462.2765,5655718.911
3867,17 AV SE,Yes,0.50000576,1.83419514,3.7,Yes,,31,,,2461.2766,5655718.916,2461.7766,5655718.914
3868,17 AV SE,Yes,0.50000576,1.833619445,3.7,Yes,,31,,,2460.7766,5655718.918,2461.2766,5655718.916
3869,17 AV SE,Yes,0.50000576,1.83304639,3.7,Yes,,31,,,2460.2766,5655718.921,2460.7766,5655718.918
3870,17 AV SE,Yes,0.50000576,1.83244524,3.7,Yes,,31,,,2459.7766,5655718.923,2460.2766,5655718.921
3871,17 AV SE,Yes,0.50000576,1.832145416,3.7,Yes,,31,,,2459.2766,5655718.926,2459.7766,5655718.923
3872,17 AV SE,Yes,0.50000576,1.831967975,3.7,Yes,,31,,,2458.7766,5655718.928,2459.2766,5655718.926
3873,17 AV SE,Yes,0.50000576,1.83201558,3.7,Yes,,31,,,2458.2766,5655718.93,2458.7766,5655718.928
3874,17 AV SE,Yes,0.50000529,1.83206763,3.7,Yes,,31,,,2457.7766,5655718.933,2458.2766,5655718.93
3875,17 AV SE,Yes,0.50000576,1.83214375,3.7,Yes,,31,,,2457.2766,5655718.935,2457.7766,5655718.933
3876,17 AV SE,Yes,0.50000576,1.83223245,3.7,Yes,,31,,,2456.7766,5655718.938,2457.2766,5655718.935
3877,17 AV SE,Yes,0.50000576,1.83202534,3.7,Yes,,31,,,2456.2766,5655718.94,2456.7766,5655718.938
3878,17 AV SE,Yes,0.50000576,1.83168458,3.7,Yes,Yes,31,,,2455.7766,5655718.942,2456.2766,5655718.94
3879,17 AV SE,Yes,0.50000576,1.831472995,3.7,Yes,Yes,31,,,2455.2766,5655718.945,2455.7766,5655718.942
3880,17 AV SE,Yes,0.50000576,1.830961105,3.7,Yes,Yes,31,,,2454.7766,5655718.947,2455.2766,5655718.945
3881,17 AV SE,Yes,0.50000576,1.83063449,3.7,Yes,Yes,31,,,2454.2766,5655718.95,2454.7766,5655718.947
3882,17 AV SE,Yes,0.50000576,1.755964354,3.5,Yes,Yes,31,,,2478.2764,5655718.835,2478.7764,5655718.832
3883,17 AV SE,Yes,0.50000576,1.757789365,3.5,Yes,Yes,31,,,2477.7764,5655718.837,2478.2764,5655718.835
3884,17 AV SE,Yes,0.50000576,1.759485675,3.5,Yes,Yes,31,,,2477.2764,5655718.84,2477.7764,5655718.837
3885,17 AV SE,Yes,0.50000576,1.761360585,3.5,Yes,Yes,31,,,2476.7764,5655718.842,2477.2764,5655718.84
3886,17 AV SE,Yes,0.50000576,1.76341408,3.5,Yes,Yes,31,,,2476.2764,5655718.844,2476.7764,5655718.842
3887,17 AV SE,Yes,0.50000576,1.76528982,3.5,Yes,Yes,31,,,2475.7764,5655718.847,2476.2764,5655718.844
3888,17 AV SE,Yes,0.50000576,1.767186875,3.5,Yes,Yes,31,,,2475.2764,5655718.849,2475.7764,5655718.847
3889,17 AV SE,Yes,0.50000576,1.768885151,3.5,Yes,Yes,31,,,2474.7764,5655718.852,2475.2764,5655718.849
3890,17 AV SE,Yes,0.50000576,1.770710061,3.5,Yes,Yes,31,,,2474.2764,5655718.854,2474.7764,5655718.852
3891,17 AV SE,Yes,0.50000576,1.773021425,3.5,Yes,Yes,31,,,2473.7764,5655718.856,2474.2764,5655718.854
3892,17 AV SE,Yes,0.50000529,1.775570195,3.6,Yes,Yes,31,,,2473.2764,5655718.859,2473.7764,5655718.856
3893,17 AV SE,Yes,0.50000576,1.77815708,3.6,Yes,Yes,31,,,2472.7764,5655718.861,2473.2764,5655718.859
3894,17 AV SE,Yes,0.50000576,1.78060156,3.6,Yes,Yes,31,,,2472.2764,5655718.863,2472.7764,5655718.861
3895,17 AV SE,Yes,0.50000576,1.78325064,3.6,Yes,,31,,,2471.7764,5655718.866,2472.2764,5655718.863
3896,17 AV SE,Yes,0.50000576,1.78605788,3.6,Yes,,31,,,2471.2764,5655718.868,2471.7764,5655718.866
3897,17 AV SE,Yes,0.50000576,1.788632985,3.6,Yes,,31,,,2470.7764,5655718.871,2471.2764,5655718.868
3898,17 AV SE,Yes,0.499905761,1.791007756,3.6,Yes,,31,,,2470.2765,5655718.873,2470.7764,5655718.871
3899,17 AV SE,Yes,0.50000576,1.79460128,3.6,Yes,,31,,,2469.7765,5655718.875,2470.2765,5655718.873
3900,17 AV SE,Yes,0.50000576,1.798238075,3.6,Yes,,31,,,2469.2765,5655718.878,2469.7765,5655718.875
3901,17 AV SE,Yes,0.50000576,1.802120594,3.6,Yes,,31,,,2468.7765,5655718.88,2469.2765,5655718.878
3902,17 AV SE,Yes,0.50000529,1.805841349,3.6,Yes,,31,,,2468.2765,5655718.883,2468.7765,5655718.88
3903,17 AV SE,Yes,0.50000576,1.809496146,3.6,Yes,,31,,,2467.7765,5655718.885,2468.2765,5655718.883
3904,17 AV SE,Yes,0.50000576,1.813217754,3.6,Yes,,31,,,2467.2765,5655718.887,2467.7765,5655718.885
3905,17 AV SE,Yes,0.50000576,1.816918975,3.6,Yes,,31,,,2466.7765,5655718.89,2467.2765,5655718.887
3906,17 AV SE,Yes,0.157002038,,,Yes,,31,,,2489.2762,5655718.782,2489.4332,5655718.781
3907,17 AV SE,Yes,0.50000529,2.553564846,5.1,Yes,,31,,,2488.7762,5655718.785,2489.2762,5655718.782
3908,17 AV SE,Yes,0.50000576,2.642566151,5.3,Yes,,31,,,2488.2762,5655718.787,2488.7762,5655718.785
3909,17 AV SE,Yes,0.499905761,2.729586812,5.5,Yes,,31,,,2487.7763,5655718.789,2488.2762,5655718.787
3910,17 AV SE,Yes,0.50000576,2.799423701,5.6,Yes,,31,,,2487.2763,5655718.792,2487.7763,5655718.789
3911,17 AV SE,Yes,0.50000576,2.86170126,5.7,Yes,,31,,,2486.7763,5655718.794,2487.2763,5655718.792
3912,17 AV SE,Yes,0.50000576,2.92400246,5.8,Yes,,31,,,2486.2763,5655718.797,2486.7763,5655718.794
3913,17 AV SE,Yes,0.50000576,2.98627724,6,Yes,,31,,,2485.7763,5655718.799,2486.2763,5655718.797
3914,17 AV SE,Yes,0.50000576,3.041281414,6.1,Yes,,31,,,2485.2763,5655718.801,2485.7763,5655718.799
3915,17 AV SE,Yes,0.50000576,3.067545389,6.1,Yes,,31,,,2484.7763,5655718.804,2485.2763,5655718.801
3916,17 AV SE,Yes,0.50000576,3.091853861,6.2,Yes,,31,,,2484.2763,5655718.806,2484.7763,5655718.804
3917,17 AV SE,Yes,0.50000529,3.108423581,6.2,Yes,,31,,,2483.7763,5655718.808,2484.2763,5655718.806
3918,17 AV SE,Yes,0.50000576,3.10797351,6.2,Yes,,31,,,2483.2763,5655718.811,2483.7763,5655718.808
3919,17 AV SE,Yes,0.50000576,3.033832525,6.1,Yes,,31,,,2482.7763,5655718.813,2483.2763,5655718.811
3920,17 AV SE,Yes,0.50000576,2.81058385,5.6,Yes,,31,,,2482.2763,5655718.816,2482.7763,5655718.813
3921,17 AV SE,Yes,0.50000576,2.582757645,5.2,Yes,,31,,,2481.7763,5655718.818,2482.2763,5655718.816
3922,17 AV SE,Yes,0.50000576,2.3554055,4.7,Yes,,31,,,2481.2763,5655718.82,2481.7763,5655718.818
3923,17 AV SE,Yes,0.50000576,2.1278269,4.3,Yes,,31,,,2480.7763,5655718.823,2481.2763,5655718.82
3924,17 AV SE,Yes,0.50000576,1.900249255,3.8,Yes,,31,,,2480.2763,5655718.825,2480.7763,5655718.823
3925,17 AV SE,Yes,0.50000576,1.753365911,3.5,Yes,,31,,,2479.7763,5655718.828,2480.2763,5655718.825
3926,17 AV SE,Yes,0.499905761,1.751685579,3.5,Yes,,31,,,2479.2764,5655718.83,2479.7763,5655718.828
3927,17 AV SE,Yes,0.50000529,1.7537809,3.5,Yes,Yes,31,,,2478.7764,5655718.832,2479.2764,5655718.83
3928,17 AV SE,Yes,0.500031329,1.537707679,3.1,Yes,,33,,Yes,2514.6233,5655719.525,2515.123,5655719.543
3929,17 AV SE,Yes,0.499931396,1.40972139,2.8,Yes,,33,,Yes,2515.123,5655719.543,2515.6226,5655719.561
3930,17 AV SE,Yes,0.499931395,2.630158715,5.3,Yes,,33,,,2527.6147,5655719.998,2528.1143,5655720.017
3931,17 AV SE,Yes,0.500031329,2.600143919,5.2,Yes,,33,,,2527.115,5655719.98,2527.6147,5655719.998
3932,17 AV SE,Yes,0.50003133,2.569671649,5.1,Yes,,33,,,2526.6153,5655719.962,2527.115,5655719.98
3933,17 AV SE,Yes,0.499931395,2.538610747,5.1,Yes,,33,,,2526.1157,5655719.944,2526.6153,5655719.962
3934,17 AV SE,Yes,0.500034978,2.504845869,5,Yes,,33,,,2525.616,5655719.926,2526.1157,5655719.944
3935,17 AV SE,Yes,0.50003133,2.462559165,4.9,Yes,,33,,,2525.1163,5655719.907,2525.616,5655719.926
3936,17 AV SE,Yes,0.499931395,2.419972661,4.8,Yes,,33,,,2524.6167,5655719.889,2525.1163,5655719.907
3937,17 AV SE,Yes,0.50003133,2.377881703,4.8,Yes,,33,,,2524.117,5655719.871,2524.6167,5655719.889
3938,17 AV SE,Yes,0.500034978,2.33560866,4.7,Yes,,33,,,2523.6173,5655719.853,2524.117,5655719.871
3939,17 AV SE,Yes,0.499931395,2.292486697,4.6,Yes,,33,,,2523.1177,5655719.834,2523.6173,5655719.853
3940,17 AV SE,Yes,0.50003133,2.245077318,4.5,Yes,,33,,,2522.618,5655719.816,2523.1177,5655719.834
3941,17 AV SE,Yes,0.500031329,2.195758601,4.4,Yes,,33,,,2522.1183,5655719.798,2522.618,5655719.816
3942,17 AV SE,Yes,0.500034979,2.146599006,4.3,Yes,,33,,,2521.6186,5655719.78,2522.1183,5655719.798
3943,17 AV SE,Yes,0.499931395,2.096773037,4.2,Yes,,33,,,2521.119,5655719.762,2521.6186,5655719.78
3944,17 AV SE,Yes,0.500031329,2.048108797,4.1,Yes,,33,,,2520.6193,5655719.743,2521.119,5655719.762
3945,17 AV SE,Yes,0.50003133,1.99004311,4,Yes,,33,,,2520.1196,5655719.725,2520.6193,5655719.743
3946,17 AV SE,Yes,0.499935045,1.916815473,3.8,Yes,,33,,,2519.62,5655719.707,2520.1196,5655719.725
3947,17 AV SE,Yes,0.50003133,1.843851826,3.7,Yes,,33,,,2519.1203,5655719.689,2519.62,5655719.707
3948,17 AV SE,Yes,0.500031329,1.770523125,3.5,Yes,,33,,,2518.6206,5655719.67,2519.1203,5655719.689
3949,17 AV SE,Yes,0.499931395,1.697015559,3.4,Yes,,33,,,2518.121,5655719.652,2518.6206,5655719.67
3950,17 AV SE,Yes,0.500034979,1.6240718,3.2,Yes,,33,,,2517.6213,5655719.634,2518.121,5655719.652
3951,17 AV SE,Yes,0.500031329,1.547756084,3.1,Yes,,33,,,2517.1216,5655719.616,2517.6213,5655719.634
3952,17 AV SE,Yes,0.499931395,1.47014931,2.9,Yes,,33,,,2516.622,5655719.598,2517.1216,5655719.616
3953,17 AV SE,Yes,0.50003133,1.39283637,2.8,Yes,,33,,,2516.1223,5655719.579,2516.622,5655719.598
3954,17 AV SE,Yes,0.500034978,1.32188426,2.6,Yes,,33,,,2515.6226,5655719.561,2516.1223,5655719.579
3955,17 AV SE,Yes,0.500031329,1.868781723,3.7,Yes,,33,,,2539.6067,5655720.436,2540.1064,5655720.454
3956,17 AV SE,Yes,0.500031329,1.868117687,3.7,Yes,,33,,,2539.107,5655720.418,2539.6067,5655720.436
3957,17 AV SE,Yes,0.499935046,1.866568166,3.7,Yes,,33,,,2538.6074,5655720.399,2539.107,5655720.418
3958,17 AV SE,Yes,0.500031329,1.866110021,3.7,Yes,,33,,,2538.1077,5655720.381,2538.6074,5655720.399
3959,17 AV SE,Yes,0.500031329,1.86512923,3.7,Yes,,33,,,2537.608,5655720.363,2538.1077,5655720.381
3960,17 AV SE,Yes,0.499931395,1.863871045,3.7,Yes,,33,,,2537.1084,5655720.345,2537.608,5655720.363
3961,17 AV SE,Yes,0.500031329,1.863244205,3.7,Yes,,33,,,2536.6087,5655720.327,2537.1084,5655720.345
3962,17 AV SE,Yes,0.500034978,1.862320341,3.7,Yes,,33,,,2536.109,5655720.308,2536.6087,5655720.327
3963,17 AV SE,Yes,0.50003133,1.861096564,3.7,Yes,,33,,,2535.6093,5655720.29,2536.109,5655720.308
3964,17 AV SE,Yes,0.499931395,1.859708607,3.7,Yes,,33,,,2535.1097,5655720.272,2535.6093,5655720.29
3965,17 AV SE,Yes,0.500031329,1.859100068,3.7,Yes,,33,,,2534.61,5655720.254,2535.1097,5655720.272
3966,17 AV SE,Yes,0.500034979,1.85809677,3.7,Yes,,33,,,2534.1103,5655720.235,2534.61,5655720.254
3967,17 AV SE,Yes,0.499931395,1.85668263,3.7,Yes,,33,,,2533.6107,5655720.217,2534.1103,5655720.235
3968,17 AV SE,Yes,0.50003133,1.856071955,3.7,Yes,,33,,,2533.111,5655720.199,2533.6107,5655720.217
3969,17 AV SE,Yes,0.500031329,1.85487594,3.7,Yes,,33,,,2532.6113,5655720.181,2533.111,5655720.199
3970,17 AV SE,Yes,0.499935046,1.85389259,3.7,Yes,,33,,,2532.1117,5655720.162,2532.6113,5655720.181
3971,17 AV SE,Yes,0.500031329,1.853100568,3.7,Yes,,33,,,2531.612,5655720.144,2532.1117,5655720.162
3972,17 AV SE,Yes,0.500031329,1.851879131,3.7,Yes,,33,,,2531.1123,5655720.126,2531.612,5655720.144
3973,17 AV SE,Yes,0.499931395,1.85084288,3.7,Yes,,33,,,2530.6127,5655720.108,2531.1123,5655720.126
3974,17 AV SE,Yes,0.500034979,1.85003884,3.7,Yes,,33,,,2530.113,5655720.09,2530.6127,5655720.108
3975,17 AV SE,Yes,0.500031329,1.849040615,3.7,Yes,,33,,,2529.6133,5655720.071,2530.113,5655720.09
3976,17 AV SE,Yes,0.499931396,1.850872411,3.7,Yes,,33,,,2529.1137,5655720.053,2529.6133,5655720.071
3977,17 AV SE,Yes,0.500031329,2.524528794,5,Yes,,33,,,2528.614,5655720.035,2529.1137,5655720.053
3978,17 AV SE,Yes,0.500034979,2.661553331,5.3,Yes,,33,,,2528.1143,5655720.017,2528.614,5655720.035
3979,17 AV SE,Yes,0.50003133,1.847401765,3.7,Yes,Yes,33,,,2552.0984,5655720.891,2552.5981,5655720.91
3980,17 AV SE,Yes,0.500031329,1.850504261,3.7,Yes,Yes,33,,,2551.5987,5655720.873,2552.0984,5655720.891
3981,17 AV SE,Yes,0.500034978,1.85342123,3.7,Yes,Yes,33,,,2551.099,5655720.855,2551.5987,5655720.873
3982,17 AV SE,Yes,0.499931396,1.856336476,3.7,Yes,Yes,33,,,2550.5994,5655720.837,2551.099,5655720.855
3983,17 AV SE,Yes,0.500031329,1.859681534,3.7,Yes,Yes,33,,,2550.0997,5655720.819,2550.5994,5655720.837
3984,17 AV SE,Yes,0.500031329,1.862962486,3.7,Yes,Yes,33,,,2549.6,5655720.8,2550.0997,5655720.819
3985,17 AV SE,Yes,0.499935046,1.865646331,3.7,Yes,Yes,33,,,2549.1004,5655720.782,2549.6,5655720.8
3986,17 AV SE,Yes,0.500031329,1.869146647,3.7,Yes,Yes,33,,,2548.6007,5655720.764,2549.1004,5655720.782
3987,17 AV SE,Yes,0.50003133,1.872250945,3.7,Yes,Yes,33,,,2548.101,5655720.746,2548.6007,5655720.764
3988,17 AV SE,Yes,0.499931395,1.874811865,3.8,Yes,Yes,33,,,2547.6014,5655720.727,2548.101,5655720.746
3989,17 AV SE,Yes,0.500031329,1.878479881,3.8,Yes,Yes,33,,,2547.1017,5655720.709,2547.6014,5655720.727
3990,17 AV SE,Yes,0.500034979,1.88158141,3.8,Yes,Yes,33,,,2546.602,5655720.691,2547.1017,5655720.709
3991,17 AV SE,Yes,0.499931395,1.884363181,3.8,Yes,Yes,33,,,2546.1024,5655720.673,2546.602,5655720.691
3992,17 AV SE,Yes,0.50003133,1.885855581,3.8,Yes,Yes,33,,,2545.6027,5655720.655,2546.1024,5655720.673
3993,17 AV SE,Yes,0.500031329,1.885068733,3.8,Yes,Yes,33,,,2545.103,5655720.636,2545.6027,5655720.655
3994,17 AV SE,Yes,0.499935045,1.883080254,3.8,Yes,Yes,33,,,2544.6034,5655720.618,2545.103,5655720.636
3995,17 AV SE,Yes,0.50003133,1.881859788,3.8,Yes,,33,,,2544.1037,5655720.6,2544.6034,5655720.618
3996,17 AV SE,Yes,0.500031329,1.879818986,3.8,Yes,,33,,,2543.604,5655720.582,2544.1037,5655720.6
3997,17 AV SE,Yes,0.499931396,1.87718177,3.8,Yes,,33,,,2543.1044,5655720.563,2543.604,5655720.582
3998,17 AV SE,Yes,0.500034978,1.87512863,3.7,Yes,,33,,,2542.6047,5655720.545,2543.1044,5655720.563
3999,17 AV SE,Yes,0.500031329,1.873202401,3.7,Yes,,33,,,2542.105,5655720.527,2542.6047,5655720.545
4000,17 AV SE,Yes,0.499931396,1.87158225,3.7,Yes,,33,,,2541.6054,5655720.509,2542.105,5655720.527
4001,17 AV SE,Yes,0.500031329,1.870805699,3.7,Yes,,33,,,2541.1057,5655720.491,2541.6054,5655720.509
4002,17 AV SE,Yes,0.500034979,1.869849974,3.7,Yes,,33,,,2540.606,5655720.472,2541.1057,5655720.491
4003,17 AV SE,Yes,0.499931395,1.86901318,3.7,Yes,,33,,,2540.1064,5655720.454,2540.606,5655720.472
4004,17 AV SE,Yes,0.50000576,1.79890148,3.6,Yes,,33,,Yes,2564.5977,5655720.978,2565.0977,5655720.98
4005,17 AV SE,Yes,0.50000576,1.794767726,3.6,Yes,,33,,Yes,2564.0977,5655720.975,2564.5977,5655720.978
4006,17 AV SE,Yes,0.50000576,1.79092592,3.6,Yes,,33,,Yes,2563.5977,5655720.973,2564.0977,5655720.975
